,Action,State (Before),State (After),Total Reward
156,3,"[184   0   0   8  38   0  14   0   0 127   0   0  31   0 128 255   3   0
  63   1 224 255  31   0 127 131 240 255 127  32 170 255   8   1  80 221
   1 220  60 240 144 222 144 221 255  62 145   3 128 255  78   8   0   0
   0   0   0   0   5 203 254   0   4  54  82   0  30 224  86 178 229 111
  45   1 102  52  85  79 171 231 145   4   5  24  13  48 241  29 131 235
 240 188  92 154  81 124 232   0 253   5 255 172  32   2 127  37   0 212
   0   0   0   0   0   0   0   0   0   0   0   0   0   0  89 246  54 249
 102 241]","[188   0   0   6  33   0  28   0   0 254   0   0  62   0 192 255   1   0
 127   0 240 255  15   0 255 193 240 255  63  32 170 255   8   1  80 221
   1 220  62 112 144 222 144 221 255  62 147   3 121 255  81   0   0   0
   0   0   0   0   5 201   0   0   4  33  49   0  32 228   0 177 121 113
  43   1 168  47 148  82  44 234 147   4   5  25  14  50 248 218 130 165
 238 190  84 189  85 231 230   0 253   5 255 172  32   2 127  37   0 212
   0   0   0   0   0   0   0   0   0   0   0   0   0   0  89 246  54 249
 102 241]",2000.0
157,3,"[188   0   0   6  33   0  28   0   0 254   0   0  62   0 192 255   1   0
 127   0 240 255  15   0 255 193 240 255  63  32 170 255   8   1  80 221
   1 220  62 112 144 222 144 221 255  62 147   3 121 255  81   0   0   0
   0   0   0   0   5 201   0   0   4  33  49   0  32 228   0 177 121 113
  43   1 168  47 148  82  44 234 147   4   5  25  14  50 248 218 130 165
 238 190  84 189  85 231 230   0 253   5 255 172  32   2 127  37   0 212
   0   0   0   0   0   0   0   0   0   0   0   0   0   0  89 246  54 249
 102 241]","[192   0   0   4  28   0  56   0 128 252   0   0 124   0 224 255   0   0
 254 128 240 255   7 128 255 224 240 255  31  32 170 255   8   1  80 221
   1 220   0 240 144 222 144 221 255  62 149   3 116 255  83   0   0   0
   0   0   0   0   5 199   2   0   4 115 193   0  34 231 188 176  55 115
  41   1 234  42 180  84  87 236 149   4   5  25  15  52   0 172 129 209
 236 192  76 176  89 193 228   0 253   4 255 172  32   2 127  37   0 212
   0   0   0   0   0   0   0   0   0   0   0   0   0   0  89 246  75 249
 102 241]",2000.0
158,3,"[192   0   0   4  28   0  56   0 128 252   0   0 124   0 224 255   0   0
 254 128 240 255   7 128 255 224 240 255  31  32 170 255   8   1  80 221
   1 220   0 240 144 222 144 221 255  62 149   3 116 255  83   0   0   0
   0   0   0   0   5 199   2   0   4 115 193   0  34 231 188 176  55 115
  41   1 234  42 180  84  87 236 149   4   5  25  15  52   0 172 129 209
 236 192  76 176  89 193 228   0 253   4 255 172  32   2 127  37   0 212
   0   0   0   0   0   0   0   0   0   0   0   0   0   0  89 246  75 249
 102 241]","[196   0   0   2  23   0 112   0 192 248   0   0 248   0 240 254   0 128
 252 192 240 255   3 192 254 240 240 255  15  32 170 255   8   1  80 221
   1 220   2 112 144 222 144 221 255  62 151   3 110 255  85   8   0   0
   0   0   0   0   5 197   4   0   4 221 233   0  37 235 132 175  32 117
  39   1  44  37 187  86  45 239 151   4   4  25  16  54   8 138 129 117
 234 194  68 116  93  11 226   0 254   3 255 172  32   2 127  37   0 212
   0   0   0   0   0   0   0   0   0   0   0   0   0   0  89 246  75 249
 102 241]",2000.0
159,3,"[196   0   0   2  23   0 112   0 192 248   0   0 248   0 240 254   0 128
 252 192 240 255   3 192 254 240 240 255  15  32 170 255   8   1  80 221
   1 220   2 112 144 222 144 221 255  62 151   3 110 255  85   8   0   0
   0   0   0   0   5 197   4   0   4 221 233   0  37 235 132 175  32 117
  39   1  44  37 187  86  45 239 151   4   4  25  16  54   8 138 129 117
 234 194  68 116  93  11 226   0 254   3 255 172  32   2 127  37   0 212
   0   0   0   0   0   0   0   0   0   0   0   0   0   0  89 246  75 249
 102 241]","[200   0   0   8  18 128 192   0 240 224   0 192 224 192 240 248   0 224
 240 240 240 255   0 240 248 252 240 255   3  32 170 255   8   1  80 221
   1 220   4 240 144 222 144 221 255  62 153   3 105 255  86   8   0   0
   0   0   0   0   5 195   6   0   4 131 135   0  39 239  88 174  58 119
  37   1 110  32 177  87 174 241 153   4   4  25  17  56  16 111 129 145
 232 196  60  22  95 196 224   0 254   3 255 172  32   2 127  37   0 212
   0   0   0   0   0   0   0   0   0   0   0   0   0   0  89 246  75 249
 102 241]",2000.0
160,3,"[200   0   0   8  18 128 192   0 240 224   0 192 224 192 240 248   0 224
 240 240 240 255   0 240 248 252 240 255   3  32 170 255   8   1  80 221
   1 220   4 240 144 222 144 221 255  62 153   3 105 255  86   8   0   0
   0   0   0   0   5 195   6   0   4 131 135   0  39 239  88 174  58 119
  37   1 110  32 177  87 174 241 153   4   4  25  17  56  16 111 129 145
 232 196  60  22  95 196 224   0 254   3 255 172  32   2 127  37   0 212
   0   0   0   0   0   0   0   0   0   0   0   0   0   0  89 246  75 249
 102 241]","[204   0   0   6  13 192 128 128 240 192   0 224 192 224 240 240   0 240
 224 248 240 254   0 240 240 254 240 255 129  32 170 255   8   1  80 221
   1 220   6  96 144 222 144 221 255  62 155   3  99 255  88   0   0   0
   0   0   0   0   5 193   8   0   4 183 197   0  41 243  55 173 132 121
  35   1 176  27 154  88 218 243 155   4   4  26  18  58  24  88 130  38
 230 198  51 159  97 227 222   0 255   3 255 172  32   2 127  37   0 212
   0   0   0   0   0   0   0   0   0   0   0   0   0   0  89 246  75 249
 102 241]",2000.0
161,3,"[204   0   0   6  13 192 128 128 240 192   0 224 192 224 240 240   0 240
 224 248 240 254   0 240 240 254 240 255 129  32 170 255   8   1  80 221
   1 220   6  96 144 222 144 221 255  62 155   3  99 255  88   0   0   0
   0   0   0   0   5 193   8   0   4 183 197   0  41 243  55 173 132 121
  35   1 176  27 154  88 218 243 155   4   4  26  18  58  24  88 130  38
 230 198  51 159  97 227 222   0 255   3 255 172  32   2 127  37   0 212
   0   0   0   0   0   0   0   0   0   0   0   0   0   0  89 246  75 249
 102 241]","[208   0   0   4   8 224   0 192 240 128   0 240 128 240 240 224   0 240
 192 252 240 252 128 240 224 255 240 255 192  32 170 255   8   1  80 221
   1 220   8 224 144 222 144 221 255  62 157   3  95 255  89   0   0   0
   0   0   0   0   5 191  10   0   4 146 238   0  43 247  27 172 254 123
  33   1 242  22 126  89 178 245 157   4   4  26  19  60  32  57 131  52
 228 200  43  24  99 106 220   0 255   3 255 172  32   2 127  37   0 212
   0   0   0   0   0   0   0   0   0   0   0   0   0   0  89 246  75 249
 102 241]",2000.0
162,3,"[208   0   0   4   8 224   0 192 240 128   0 240 128 240 240 224   0 240
 192 252 240 252 128 240 224 255 240 255 192  32 170 255   8   1  80 221
   1 220   8 224 144 222 144 221 255  62 157   3  95 255  89   0   0   0
   0   0   0   0   5 191  10   0   4 146 238   0  43 247  27 172 254 123
  33   1 242  22 126  89 178 245 157   4   4  26  19  60  32  57 131  52
 228 200  43  24  99 106 220   0 255   3 255 172  32   2 127  37   0 212
   0   0   0   0   0   0   0   0   0   0   0   0   0   0  89 246  75 249
 102 241]","[212   0   0   2   3 112   0 224 240   0   0 240   0 248 240 192 128 240
 128 254 240 248 192 240 193 255 240 254 224  32 170 255   8   1  80 221
   1 220  10  80 144 222 144 221 255  62 159   3  90 255  89   8   0   0
   0   0   0   0   5 189  12   0   4 112 225   0  46 251  11 172 168 125
  31   1  52  17 100  90  54 248 159   4   4  26  20  62  40  14 132 187
 226 202  34 139 100  88 218   0   0   2 255 172  32   2 127  37   0 212
   0   0   0   0   0   0   0   0   0   0   0   0   0   0  89 246  75 249
 102 241]",2000.0
163,3,"[212   0   0   2   3 112   0 224 240   0   0 240   0 248 240 192 128 240
 128 254 240 248 192 240 193 255 240 254 224  32 170 255   8   1  80 221
   1 220  10  80 144 222 144 221 255  62 159   3  90 255  89   8   0   0
   0   0   0   0   5 189  12   0   4 112 225   0  46 251  11 172 168 125
  31   1  52  17 100  90  54 248 159   4   4  26  20  62  40  14 132 187
 226 202  34 139 100  88 218   0   0   2 255 172  32   2 127  37   0 212
   0   0   0   0   0   0   0   0   0   0   0   0   0   0  89 246  75 249
 102 241]","[216   0   0   8 158  16   0 248  48   0 192  48   0 254 240   0 224 112
   1 255 240 224 240 240   7 255 240 248 248  32 170 255   8   1  80 221
   1 220  12 208 144 222 144 221 255  62 161   3  87 255  90   8   0   0
   0   0   0   0   5 187  14   0   4 185 112   0  48 254 251 172 130 127
  29   1 118  14  41  90 254 249 161   4   4  26  21  64  47 210 134 181
 224 204  26   0 100 176 216   0   0   2 255 172  32   2 127  37   0 212
   0   0   0   0   0   0   0   0   0   0   0   0   0   0  89 246  75 249
 102 241]",2000.0
164,3,"[216   0   0   8 158  16   0 248  48   0 192  48   0 254 240   0 224 112
   1 255 240 224 240 240   7 255 240 248 248  32 170 255   8   1  80 221
   1 220  12 208 144 222 144 221 255  62 161   3  87 255  90   8   0   0
   0   0   0   0   5 187  14   0   4 185 112   0  48 254 251 172 130 127
  29   1 118  14  41  90 254 249 161   4   4  26  21  64  47 210 134 181
 224 204  26   0 100 176 216   0   0   2 255 172  32   2 127  37   0 212
   0   0   0   0   0   0   0   0   0   0   0   0   0   0  89 246  75 249
 102 241]","[220   0   0   6 153   0   0 252  16   0 224  16   0 255 112   0 240  48
   3 255 240 192 248 112  15 255 240 240 252  32 170 255   8   1  80 221
   1 220  14  64 144 222 144 221 255  62 163   3  84 255  91   0   0   0
   0   0   0   0   5 185  16   0   4 239 121   0  50   2 235 172 128 128
  27   1 184  10 228  91 162 250 163   4   4  26  22  66  55 124 137  45
 222 206  17 131 100 114 214   0   0   1 255 172  32   2 127  37   0 212
   0   0   0   0   0   0   0   0   0   0   0   0   0   0  89 246  75 249
 102 241]",2000.0
165,3,"[220   0   0   6 153   0   0 252  16   0 224  16   0 255 112   0 240  48
   3 255 240 192 248 112  15 255 240 240 252  32 170 255   8   1  80 221
   1 220  14  64 144 222 144 221 255  62 163   3  84 255  91   0   0   0
   0   0   0   0   5 185  16   0   4 239 121   0  50   2 235 172 128 128
  27   1 184  10 228  91 162 250 163   4   4  26  22  66  55 124 137  45
 222 206  17 131 100 114 214   0   0   1 255 172  32   2 127  37   0 212
   0   0   0   0   0   0   0   0   0   0   0   0   0   0  89 246  75 249
 102 241]","[224   0   0   4 148   0   0 254   0   0 112   0   1 255  48   0 248  16
   7 255 240 128 252  48  31 255 240 224 254  32 170 255   8   1  80 221
   1 220  16 192 144 222 144 221 255  62 165   3  81 255  91   0   0   0
   0   0   0   0   5 183  18   0   4  53  61   0  52   6 219 172 174 130
  25   1 250   7 159  92  22 252 165   4   4  26  23  68  63   1 140  30
 220 208   9  29  99 158 212   0   0   1 255 172  32   2 127  37   0 212
   0   0   0   0   0   0   0   0   0   0   0   0   0   0  89 246  75 249
 102 241]",2000.0
166,0,"[224   0   0   4 148   0   0 254   0   0 112   0   1 255  48   0 248  16
   7 255 240 128 252  48  31 255 240 224 254  32 170 255   8   1  80 221
   1 220  16 192 144 222 144 221 255  62 165   3  81 255  91   0   0   0
   0   0   0   0   5 183  18   0   4  53  61   0  52   6 219 172 174 130
  25   1 250   7 159  92  22 252 165   4   4  26  23  68  63   1 140  30
 220 208   9  29  99 158 212   0   0   1 255 172  32   2 127  37   0 212
   0   0   0   0   0   0   0   0   0   0   0   0   0   0  89 246  75 249
 102 241]","[228   0   0   4 148   0   0 254   0   0 112   0   1 255  48   0 248  16
   7 255 240 128 252  48  31 255 240 224 254  32 170 255   8   1  80 221
 144 220  16 221 144 221 144 221 255  62 167   3  80 255  92   8   0   0
   0   0   0   0   5 183  18   0   4 252 168   0  53   6 219 172 174 130
  23   1  58   8 158  92  28 253 167   4   4  26  24  68  64 253 140  92
 218 208   5 109  98  22 210   0   0   1 255 172  32   2 255  37   0 212
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   6 222  75 249
 102 241]",2000.0
167,0,"[228   0   0   4 148   0   0 254   0   0 112   0   1 255  48   0 248  16
   7 255 240 128 252  48  31 255 240 224 254  32 170 255   8   1  80 221
 144 220  16 221 144 221 144 221 255  62 167   3  80 255  92   8   0   0
   0   0   0   0   5 183  18   0   4 252 168   0  53   6 219 172 174 130
  23   1  58   8 158  92  28 253 167   4   4  26  24  68  64 253 140  92
 218 208   5 109  98  22 210   0   0   1 255 172  32   2 255  37   0 212
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   6 222  75 249
 102 241]","[232   0   0   4 148   0   0 254   0   0 112   0   1 255  48   0 248  16
   7 255 240 128 252  48  31 255 240 224 254  32 170 255   8   1  80 221
 144 220  16 221 144 221 144 221 255  62 169   3  81 255  92   8   0   0
   0   0   0   0   5 183  18   0   4  60 227   0  53   6 219 172 174 130
  21   1 122   9 157  92  34 252 169   4   4  26  25  68  66 249 140 154
 216 208   1 189  96 142 208   0   0   1 255 172  32   2 255  37   0 212
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   6 222  75 249
 102 241]",2000.0
168,0,"[232   0   0   4 148   0   0 254   0   0 112   0   1 255  48   0 248  16
   7 255 240 128 252  48  31 255 240 224 254  32 170 255   8   1  80 221
 144 220  16 221 144 221 144 221 255  62 169   3  81 255  92   8   0   0
   0   0   0   0   5 183  18   0   4  60 227   0  53   6 219 172 174 130
  21   1 122   9 157  92  34 252 169   4   4  26  25  68  66 249 140 154
 216 208   1 189  96 142 208   0   0   1 255 172  32   2 255  37   0 212
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   6 222  75 249
 102 241]","[236   0   0   4 148   0   0 254   0   0 112   0   1 255  48   0 248  16
   7 255 240 128 252  48  31 255 240 224 254  32 170 255   8   1  80 221
 144 220  16 221 144 221 144 221 255  62 171   3  82 255  92   0   0   0
   0   0   0   0   5 183  18   0   4  71  40   0  53   6 219 172 174 130
  19   1 186  10 156  92  40 252 171   4   4  26  26  68  68 245 140 216
 214 208 254  13  95   6 206   0   0   1 255 172  32   2 255  37   0 212
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   6 222  75 249
 102 241]",2000.0
169,0,"[236   0   0   4 148   0   0 254   0   0 112   0   1 255  48   0 248  16
   7 255 240 128 252  48  31 255 240 224 254  32 170 255   8   1  80 221
 144 220  16 221 144 221 144 221 255  62 171   3  82 255  92   0   0   0
   0   0   0   0   5 183  18   0   4  71  40   0  53   6 219 172 174 130
  19   1 186  10 156  92  40 252 171   4   4  26  26  68  68 245 140 216
 214 208 254  13  95   6 206   0   0   1 255 172  32   2 255  37   0 212
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   6 222  75 249
 102 241]","[240   0   0   4 148   0   0 254   0   0 112   0   1 255  48   0 248  16
   7 255 240 128 252  48  31 255 240 224 254  32 170 255   8   1  80 221
 144 220  16 221 144 221 144 221 255  62 173   3  83 255  92   0   0   0
   0   0   0   0   5 183  18   0   4 107 228   0  53   6 219 172 174 130
  17   1 250  11 155  92  46 251 173   4   4  26  27  68  70 241 141  22
 212 208 250  93  93 126 204   0   0   1 255 172  32   2 255  37   0 212
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   6 222  75 249
 102 241]",2000.0
170,0,"[240   0   0   4 148   0   0 254   0   0 112   0   1 255  48   0 248  16
   7 255 240 128 252  48  31 255 240 224 254  32 170 255   8   1  80 221
 144 220  16 221 144 221 144 221 255  62 173   3  83 255  92   0   0   0
   0   0   0   0   5 183  18   0   4 107 228   0  53   6 219 172 174 130
  17   1 250  11 155  92  46 251 173   4   4  26  27  68  70 241 141  22
 212 208 250  93  93 126 204   0   0   1 255 172  32   2 255  37   0 212
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   6 222  75 249
 102 241]","[244   0   0   4 148   0   0 254   0   0 112   0   1 255  48   0 248  16
   7 255 240 128 252  48  31 255 240 224 254  32 170 255   8   1  80 221
 144 220  16 221 144 221 144 221 255  62 175   3  84 255  92   8   0   0
   0   0   0   0   5 183  18   0   4 111 216   0  54   6 219 172 174 130
  15   1  58  12 154  92  52 251 175   4   4  26  28  68  72 237 141  84
 210 208 246 173  91 246 202   0   0   1 255 172  32   2 255  37   0 212
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   6 222  75 249
 102 241]",2000.0
171,3,"[244   0   0   4 148   0   0 254   0   0 112   0   1 255  48   0 248  16
   7 255 240 128 252  48  31 255 240 224 254  32 170 255   8   1  80 221
 144 220  16 221 144 221 144 221 255  62 175   3  84 255  92   8   0   0
   0   0   0   0   5 183  18   0   4 111 216   0  54   6 219 172 174 130
  15   1  58  12 154  92  52 251 175   4   4  26  28  68  72 237 141  84
 210 208 246 173  91 246 202   0   0   1 255 172  32   2 255  37   0 212
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   6 222  75 249
 102 241]","[248   0   0   2 143   0   0 127   0   0  56   0   3 255  16   0 124   0
  15 255 240   0 254  16  63 255 240 192 255  32 170 255   8   1  80 221
   1 220  18  16 144 222 144 221 255  62 177   3  82 255  92   8   0   0
   0   0   0   0   5 181  20   0   4 123 220   0  56  10 203 173  12 132
  13   1 124   9  73  92 192 251 177   4   4  26  29  70  80  56 145  42
 208 210 238 200  89 177 200   0   1   1 255 172  32   2 127  37   0 212
   0   0   0   0   0   0   0   0   0   0   0   0   0   0  97 246  75 249
 102 241]",2000.0
172,3,"[248   0   0   2 143   0   0 127   0   0  56   0   3 255  16   0 124   0
  15 255 240   0 254  16  63 255 240 192 255  32 170 255   8   1  80 221
   1 220  18  16 144 222 144 221 255  62 177   3  82 255  92   8   0   0
   0   0   0   0   5 181  20   0   4 123 220   0  56  10 203 173  12 132
  13   1 124   9  73  92 192 251 177   4   4  26  29  70  80  56 145  42
 208 210 238 200  89 177 200   0   1   1 255 172  32   2 127  37   0 212
   0   0   0   0   0   0   0   0   0   0   0   0   0   0  97 246  75 249
 102 241]","[252   0   0   8 138   0   3  31   0   0  14   0  15 127   0   0  31   0
  63 255  48   1  63   0 255 255 240   3 127  32 170 255   8   1  80 221
   1 220  20 160 144 222 144 221 255  62 179   3  80 255  92   0   0   0
   0   0   0   0   5 179  22   0   4 223  24   0  58  14 175 173 154 134
  11   1 190   5 248  93  40 253 179   4   4  26  30  72  87  77 149 113
 206 212 231  26  86 230 198   0   1   1 255 172  32   2 127  37   0 212
   0   0   0   0   0   0   0   0   0   0   0   0   0   0  97 246  75 249
 102 241]",2000.0
173,0,"[252   0   0   8 138   0   3  31   0   0  14   0  15 127   0   0  31   0
  63 255  48   1  63   0 255 255 240   3 127  32 170 255   8   1  80 221
   1 220  20 160 144 222 144 221 255  62 179   3  80 255  92   0   0   0
   0   0   0   0   5 179  22   0   4 223  24   0  58  14 175 173 154 134
  11   1 190   5 248  93  40 253 179   4   4  26  30  72  87  77 149 113
 206 212 231  26  86 230 198   0   1   1 255 172  32   2 127  37   0 212
   0   0   0   0   0   0   0   0   0   0   0   0   0   0  97 246  75 249
 102 241]","[  0   0   0   8 138   0   3  31   0   0  14   0  15 127   0   0  31   0
  63 255  48   1  63   0 255 255 240   3 127  32 170 255   8   1  80 221
 144 220  20 221 144 221 144 221 255  62 181   3  78 255  93   0   0   0
   0   0   0   0   5 179  22   0   4 162 204   0  58  14 175 173 154 135
   9   1 254   6 247  93  46 254 181   4   4  26  31  72  89  63 149 225
 204 212 227 150  85   6 196   0   1   0 255 172  32   3 255  37   0 212
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   6 222  75 249
 102 241]",2000.0
